fecha,Suma de Capacidad promedio realizada MW,Suma de Capacidad promedio prevista MW,Perdida
31/03/2011,41155.729,43907.989,2752.26
01/04/2011,41560.674,44012.438,2451.764
02/04/2011,41507.623,44156.727,2649.104
03/04/2011,40849.165,44415.084,3565.919
04/04/2011,41677.9,45146.579,3468.679
05/04/2011,42187.938,44539.088,2351.15
06/04/2011,41994.153,43858.022,1863.869
07/04/2011,42211.407,44134.293,1922.886
08/04/2011,41654.632,43474.937,1820.305
09/04/2011,40429.082,42716.921,2287.839
10/04/2011,40025.197,42751.995,2726.798
11/04/2011,40001.804,43456.381,3454.577
12/04/2011,40945.17,42977.454,2032.284
13/04/2011,41715.071,43426.142,1711.071
14/04/2011,41262.672,43420.617,2157.945
15/04/2011,41578.031,43314.874,1736.843
16/04/2011,41296.25,43475.94,2179.69
17/04/2011,40242.258,42980.769,2738.511
18/04/2011,40814.818,43345.337,2530.519
19/04/2011,41338.697,43695.468,2356.771
20/04/2011,40766.565,42716.887,1950.322
21/04/2011,40592.459,43379.034,2786.575
22/04/2011,38956.139,43100.102,4143.963
23/04/2011,40491.553,43596.685,3105.132
24/04/2011,39368.658,43419.218,4050.56
25/04/2011,39967.939,44723.655,4755.716
26/04/2011,40515.032,44071.866,3556.834
27/04/2011,41234.022,44555.805,3321.783
28/04/2011,41506.61,44317.092,2810.482
29/04/2011,42051.883,44462.085,2410.202
30/04/2011,41454.493,43893.258,2438.765
01/05/2011,39804.4,42780.746,2976.346
02/05/2011,40150.804,44284.988,4134.184
03/05/2011,42386.422,45094.982,2708.56
04/05/2011,42954.939,45435.49,2480.551
05/05/2011,42696.516,45218.849,2522.333
06/05/2011,42202.115,45077.267,2875.152
07/05/2011,41006.913,44334.813,3327.9
08/05/2011,39673.433,42819.164,3145.731
09/05/2011,40471.042,44364.872,3893.83
10/05/2011,42101.095,45160.669,3059.574
11/05/2011,43079.259,44919.267,1840.008
12/05/2011,43220.423,45095.69,1875.267
13/05/2011,42395.125,45179.695,2784.57
14/05/2011,40143.312,44153.262,4009.95
15/05/2011,38646.991,43013.899,4366.908
16/05/2011,40827.057,44905.735,4078.678
17/05/2011,41705.884,44777.519,3071.635
18/05/2011,41746.779,44288.622,2541.843
19/05/2011,42441.503,44136.844,1695.341
20/05/2011,41336.138,43225.135,1888.997
21/05/2011,40346.916,42834.099,2487.183
22/05/2011,38682.464,41838.271,3155.807
23/05/2011,40903.941,43819.458,2915.517
24/05/2011,42716.787,44408.35,1691.563
25/05/2011,41952.793,44063.565,2110.772
26/05/2011,42674.796,43740.852,1066.056
27/05/2011,41917.727,44891.173,2973.446
28/05/2011,41562.878,43726.645,2163.767
29/05/2011,39950.399,43482.132,3531.733
30/05/2011,42261.961,44701.99,2440.029
31/05/2011,42786.068,44653.954,1867.886
01/06/2011,42547.728,45038.728,2491
02/06/2011,42203.753,44821.453,2617.7
03/06/2011,42447.827,44409.643,1961.816
04/06/2011,41177.434,43802.895,2625.461
05/06/2011,40255.511,43336.329,3080.818
06/06/2011,42084.254,45032.701,2948.447
07/06/2011,42462.197,44691.092,2228.895
08/06/2011,42261.373,44182.071,1920.698
09/06/2011,41871.662,44040.301,2168.639
10/06/2011,41290.282,44892.705,3602.423
11/06/2011,40795.714,43532.749,2737.035
12/06/2011,39934.907,43401.229,3466.322
13/06/2011,42059.238,45358.002,3298.764
14/06/2011,42836.246,44857.919,2021.673
15/06/2011,42835.763,45222.591,2386.828
16/06/2011,42749.424,44574.399,1824.975
17/06/2011,42674.784,44964.572,2289.788
18/06/2011,41768.82,43400.326,1631.506
19/06/2011,41038.503,43455.294,2416.791
20/06/2011,42570.393,44736.183,2165.79
21/06/2011,42984.576,45325.525,2340.949
22/06/2011,42593.727,45647.99,3054.263
23/06/2011,41982.083,45513.013,3530.93
24/06/2011,42558.239,45085.19,2526.951
25/06/2011,40914.591,44475.275,3560.684
26/06/2011,41298.772,44352.85,3054.078
27/06/2011,41858.087,45339.324,3481.237
28/06/2011,42619.907,45155.946,2536.039
29/06/2011,41832.546,45079.425,3246.879
30/06/2011,41175.99,44450.421,3274.431
01/07/2011,41116.37,43433.187,2316.817
02/07/2011,40807.113,44118.828,3311.715
03/07/2011,40108.541,44105.62,3997.079
04/07/2011,41568.127,44291.311,2723.184
05/07/2011,41601.47,43758.541,2157.071
06/07/2011,42879.575,44893.495,2013.92
07/07/2011,42916.126,44781.949,1865.823
08/07/2011,42085.313,44401.857,2316.544
09/07/2011,41343.708,43325.963,1982.255
10/07/2011,40705.153,43494.122,2788.969
11/07/2011,41542.55,44306.192,2763.642
12/07/2011,43350.642,45615.515,2264.873
13/07/2011,43547.537,45770.762,2223.225
14/07/2011,43291.745,46116.772,2825.027
15/07/2011,42636.084,45132.974,2496.89
16/07/2011,42104.515,44855.279,2750.764
17/07/2011,41010.01,44521.676,3511.666
18/07/2011,42213.056,45669.162,3456.106
19/07/2011,41820.31,43972.986,2152.676
20/07/2011,41899.386,43440.291,1540.905
21/07/2011,42682.166,44041.732,1359.566
22/07/2011,42226.69,44256.996,2030.306
23/07/2011,42386.502,45354.681,2968.179
24/07/2011,42146.7,45403.078,3256.378
25/07/2011,42159.608,44689.633,2530.025
26/07/2011,42864.66,44823.871,1959.211
27/07/2011,43496.165,45156.274,1660.109
28/07/2011,43321.199,45663.507,2342.308
29/07/2011,43108.331,45180.599,2072.268
30/07/2011,43456.021,45525.393,2069.372
31/07/2011,42661.146,45237.114,2575.968
01/08/2011,42037.425,45041.995,3004.57
02/08/2011,43937.884,45342.954,1405.07
03/08/2011,42586.024,44508.623,1922.599
04/08/2011,43219.746,44785.44,1565.694
05/08/2011,43650.152,44745.018,1094.866
06/08/2011,42478.961,43950.02,1471.059
07/08/2011,40749.412,43235.835,2486.423
08/08/2011,41489.844,43399.366,1909.522
09/08/2011,43472.556,44919.53,1446.974
10/08/2011,43086.119,44688.29,1602.171
11/08/2011,43238.861,44894.769,1655.908
12/08/2011,43129.178,44746.071,1616.893
13/08/2011,41566.544,43503.797,1937.253
14/08/2011,40920.224,42532.622,1612.398
15/08/2011,41519.181,43338.066,1818.885
16/08/2011,42249.04,44199.376,1950.336
17/08/2011,42611.123,44520.391,1909.268
18/08/2011,42997.181,44755.344,1758.163
19/08/2011,42457.893,44403.758,1945.865
20/08/2011,41347.886,43580.092,2232.206
21/08/2011,41210.833,43689.319,2478.486
22/08/2011,42240.533,44239.426,1998.893
23/08/2011,41863.558,44042.616,2179.058
24/08/2011,41647.025,43279.92,1632.895
25/08/2011,41646.92,43611.996,1965.076
26/08/2011,40304.887,42651.778,2346.891
27/08/2011,40669.385,43107.07,2437.685
28/08/2011,38940.621,42919.355,3978.734
29/08/2011,40411.237,43208.057,2796.82
30/08/2011,41771.576,43575.198,1803.622
31/08/2011,41409.927,43103.753,1693.826
01/09/2011,41659.183,44076.091,2416.908
02/09/2011,41304.258,43386.438,2082.18
03/09/2011,40986.866,43412.048,2425.182
04/09/2011,40141.131,43720.3,3579.169
05/09/2011,41558.154,44125.428,2567.274
06/09/2011,41103.929,43491.748,2387.819
07/09/2011,41034.342,43865.421,2831.079
08/09/2011,41237.288,44239.139,3001.851
09/09/2011,41251.384,44073.067,2821.683
10/09/2011,41149.12,43669.392,2520.272
11/09/2011,40925.559,43539.928,2614.369
12/09/2011,42052.693,43886.813,1834.12
13/09/2011,42605.687,44801.983,2196.296
14/09/2011,41852.345,44553.882,2701.537
15/09/2011,42030.276,43786.159,1755.883
16/09/2011,40522.826,43656.937,3134.111
17/09/2011,40161.213,42885.508,2724.295
18/09/2011,39833.462,43088.545,3255.083
19/09/2011,41167.093,43366.163,2199.07
20/09/2011,41378.35,43519.438,2141.088
21/09/2011,41570.303,44284.402,2714.099
22/09/2011,40738.459,43722.012,2983.553
23/09/2011,40984.51,44212.081,3227.571
24/09/2011,41893.243,44066.199,2172.956
25/09/2011,40999.548,43807.35,2807.802
26/09/2011,41178.921,43718.435,2539.514
27/09/2011,41232.627,43620.111,2387.484
28/09/2011,41401.76,44155.322,2753.562
29/09/2011,41424.321,44296.675,2872.354
30/09/2011,41643.383,44081.111,2437.728
01/10/2011,39524.302,43903.352,4379.05
02/10/2011,40245.677,43733.09,3487.413
03/10/2011,40589.203,44117.151,3527.948
04/10/2011,40781.155,43058.537,2277.382
05/10/2011,41374.042,43988.89,2614.848
06/10/2011,41875.211,43962.86,2087.649
07/10/2011,41522.232,43737.031,2214.799
08/10/2011,41360.388,43953.222,2592.834
09/10/2011,39676.877,42956.286,3279.409
10/10/2011,40178.997,42922.299,2743.302
11/10/2011,40853.977,43637.668,2783.691
12/10/2011,40513.126,42763.828,2250.702
13/10/2011,40594.114,42891.421,2297.307
14/10/2011,40405.151,42922.588,2517.437
15/10/2011,39476.313,42977.271,3500.958
16/10/2011,39376.247,42834.294,3458.047
17/10/2011,39117.619,42763.666,3646.047
18/10/2011,38466.228,40665.731,2199.503
19/10/2011,38799.166,40963.586,2164.42
20/10/2011,38549.148,41501.555,2952.407
21/10/2011,39180.941,41001.65,1820.709
22/10/2011,38583.105,41340.209,2757.104
23/10/2011,37678.131,41268.081,3589.95
24/10/2011,39860.745,42415.166,2554.421
25/10/2011,39783.33,42162.657,2379.327
26/10/2011,39008.96,41885.846,2876.886
27/10/2011,38680.968,41063.647,2382.679
28/10/2011,38885.01,41414.805,2529.795
29/10/2011,38627.605,41166.83,2539.225
30/10/2011,38776.531,41051.983,2275.452
31/10/2011,37999.487,41124.907,3125.42
01/11/2011,37848.268,40389.329,2541.061
02/11/2011,38074.444,41008.398,2933.954
03/11/2011,38040.402,40599.081,2558.679
04/11/2011,37782.564,40649.807,2867.243
05/11/2011,37390.112,40384.509,2994.397
06/11/2011,37215.962,40255.095,3039.133
07/11/2011,37945.462,40867.231,2921.769
08/11/2011,38896.071,42071.738,3175.667
09/11/2011,39296.867,42270.829,2973.962
10/11/2011,39469.128,41866.199,2397.071
11/11/2011,39186.34,42383.269,3196.929
12/11/2011,38710.352,41673.45,2963.098
13/11/2011,38229.682,41972.665,3742.983
14/11/2011,38534.785,41447.1,2912.315
15/11/2011,38600.096,41501.117,2901.021
16/11/2011,39136.269,40993.331,1857.062
17/11/2011,38877.558,40718.73,1841.172
18/11/2011,38998.237,41757.983,2759.746
19/11/2011,39717.439,42247.851,2530.412
20/11/2011,38648.65,42247.976,3599.326
21/11/2011,38710.004,41311.731,2601.727
22/11/2011,39439.963,42164.438,2724.475
23/11/2011,39797.826,42301.876,2504.05
24/11/2011,39332.517,41413.14,2080.623
25/11/2011,38838.047,41504.248,2666.201
26/11/2011,39559.319,42290.063,2730.744
27/11/2011,39234.15,42609.718,3375.568
28/11/2011,38660.91,41554.193,2893.283
29/11/2011,38689.073,40618.596,1929.523
30/11/2011,38549.586,41240.235,2690.649
01/12/2011,38999.761,40850.57,1850.809
02/12/2011,39380.666,40952.715,1572.049
03/12/2011,39195.379,41115.206,1919.827
04/12/2011,38029.112,41321.24,3292.128
05/12/2011,39423.599,41117.088,1693.489
06/12/2011,39924.271,41819.453,1895.182
07/12/2011,40212.234,41601.617,1389.383
08/12/2011,39190.606,41588.485,2397.879
09/12/2011,39237.792,41508.593,2270.801
10/12/2011,39186.747,41827.359,2640.612
11/12/2011,38828.665,41378.518,2549.853
12/12/2011,39228.279,41975.831,2747.552
13/12/2011,39566.471,42166.745,2600.274
14/12/2011,39192.747,41214.958,2022.211
15/12/2011,39166.766,41206.882,2040.116
16/12/2011,39905.395,41433.07,1527.675
17/12/2011,39449.274,41903.809,2454.535
18/12/2011,39044.027,42163.107,3119.08
19/12/2011,39308.044,42117.187,2809.143
20/12/2011,39154.164,41835.372,2681.208
21/12/2011,39173.583,41580.09,2406.507
22/12/2011,38590.443,40925.866,2335.423
23/12/2011,39417.885,40907.461,1489.576
24/12/2011,38474.971,42352.361,3877.39
25/12/2011,38494.735,42678.85,4184.115
26/12/2011,39088.09,42401.702,3313.612
27/12/2011,40457.221,42320.211,1862.99
28/12/2011,40061.541,42336.383,2274.842
29/12/2011,40051.46,41419.227,1367.767
30/12/2011,39558.142,40990.638,1432.496
31/12/2011,40513.305,43142.71,2629.405
01/01/2012,39355.327,42949.246,3593.919
02/01/2012,39968.354,42850.638,2882.284
03/01/2012,40534.707,42779.052,2244.345
04/01/2012,41057.871,42310.912,1253.041
05/01/2012,40242.173,41930.31,1688.137
06/01/2012,40484.605,41942.664,1458.059
07/01/2012,39206.159,41584.273,2378.114
08/01/2012,38138.898,41067.061,2928.163
09/01/2012,38646.194,40965.483,2319.289
10/01/2012,39138.645,40583.231,1444.586
11/01/2012,38148.381,40036.778,1888.397
12/01/2012,38018.01,39895.473,1877.463
13/01/2012,38586.766,40101.631,1514.865
14/01/2012,37668.678,40402.8,2734.122
15/01/2012,37609.44,40554.052,2944.612
16/01/2012,38476.331,41194.185,2717.854
17/01/2012,38916.869,40523.315,1606.446
18/01/2012,38930.374,40224.022,1293.648
19/01/2012,38415.783,40251.336,1835.553
20/01/2012,38713.968,40604.291,1890.323
21/01/2012,38152.903,40199.244,2046.341
22/01/2012,37947.001,40097.271,2150.27
23/01/2012,39163.321,41115.496,1952.175
24/01/2012,40146.908,40956.607,809.699
25/01/2012,39501.228,41186.107,1684.879
26/01/2012,39331.045,40640.403,1309.358
27/01/2012,36739.264,38234.319,1495.055
28/01/2012,38194.908,39978.306,1783.398
29/01/2012,38138.544,40062.059,1923.515
30/01/2012,39357.366,40802.57,1445.204
31/01/2012,39281.358,41181.298,1899.94
01/02/2012,38869.696,40987.313,2117.617
02/02/2012,38178.47,39816.546,1638.076
03/02/2012,37617.162,38815.733,1198.571
04/02/2012,37390.527,38964.995,1574.468
05/02/2012,37247.464,39425.448,2177.984
06/02/2012,38377.792,40913.028,2535.236
07/02/2012,38167.287,39952.277,1784.99
08/02/2012,37913.68,39429.622,1515.942
09/02/2012,38316.539,39292.167,975.628
10/02/2012,39281.549,40751.632,1470.083
11/02/2012,38231.079,40542.522,2311.443
12/02/2012,38071.219,40865.717,2794.498
13/02/2012,38326.818,40424.875,2098.057
14/02/2012,39996.324,41596.288,1599.964
15/02/2012,39943.745,41297.176,1353.431
16/02/2012,38935.535,41239.044,2303.509
17/02/2012,39174.577,41580.969,2406.392
18/02/2012,35140.135,36808.086,1667.951
19/02/2012,34319.719,36372.962,2053.243
20/02/2012,38522.646,41469.159,2946.513
21/02/2012,39770.174,41811.064,2040.89
22/02/2012,39290.091,41068.341,1778.25
23/02/2012,38894.113,40711.883,1817.77
24/02/2012,39891.819,41737.26,1845.441
25/02/2012,39873.965,41474.997,1601.032
26/02/2012,39427.03,42116.446,2689.416
27/02/2012,40111.287,42330.152,2218.865
28/02/2012,40575.449,42717.514,2142.065
29/02/2012,39932.256,42273.865,2341.609
01/03/2012,39913.729,41643.236,1729.507
02/03/2012,40604.47,41520.589,916.119
03/03/2012,39443.641,41287.871,1844.23
04/03/2012,37953,41294.146,3341.146
05/03/2012,38257.421,40770.084,2512.663
06/03/2012,39404.085,40726.514,1322.429
07/03/2012,39446.392,40520.864,1074.472
08/03/2012,39446.343,40692.051,1245.708
09/03/2012,38921.642,40620.813,1699.171
10/03/2012,37687.481,39284.794,1597.313
11/03/2012,37337.778,39862.262,2524.484
12/03/2012,38433.662,40868.536,2434.874
13/03/2012,40223.832,41282.521,1058.689
14/03/2012,40193.441,41849.155,1655.714
15/03/2012,39646.762,41226.511,1579.749
16/03/2012,39240.032,41221.91,1981.878
17/03/2012,38512.698,40010.089,1497.391
18/03/2012,38076.584,39846.466,1769.882
19/03/2012,38479.862,40735.787,2255.925
20/03/2012,39046.173,40899.522,1853.349
21/03/2012,39077.19,41179.472,2102.282
22/03/2012,39479.54,41493.456,2013.916
23/03/2012,39046.388,40642.87,1596.482
24/03/2012,38334.996,39934.603,1599.607
25/03/2012,36481.81,39043.2,2561.39
26/03/2012,38219.514,40497.921,2278.407
27/03/2012,39528.883,40563.324,1034.441
28/03/2012,39169.009,41090.537,1921.528
29/03/2012,39175.435,41123.912,1948.477
30/03/2012,38679.502,40360.097,1680.595
31/03/2012,38202.165,40555.349,2353.184
01/04/2012,36666.67,39323.929,2657.259
02/04/2012,38147.752,40428.272,2280.52
03/04/2012,38495.053,40346.858,1851.805
04/04/2012,37434.964,41029.513,3594.549
05/04/2012,36933.866,40565.783,3631.917
06/04/2012,35015.064,40144.316,5129.252
07/04/2012,35701.115,39670.916,3969.801
08/04/2012,35843.055,39469.109,3626.054
09/04/2012,37274.545,41297.089,4022.544
10/04/2012,39810.13,41946.073,2135.943
11/04/2012,39624.654,42087.812,2463.158
12/04/2012,39608.333,41168.093,1559.76
13/04/2012,39306.358,41104.996,1798.638
14/04/2012,39169.762,40909.755,1739.993
15/04/2012,38159.396,40037.444,1878.048
16/04/2012,39196.576,41670.939,2474.363
17/04/2012,40276.128,42278.232,2002.104
18/04/2012,40083.831,42542.571,2458.74
19/04/2012,39866.258,41814.039,1947.781
20/04/2012,39832.818,40885.082,1052.264
21/04/2012,40048.654,40999.831,951.177
22/04/2012,39334.131,40685.485,1351.354
23/04/2012,39882.778,41371.893,1489.115
24/04/2012,40371.499,41319.327,947.828
25/04/2012,40920.111,42069.555,1149.444
26/04/2012,39571.776,39691.75,119.974
27/04/2012,40166.33,40944.338,778.008
28/04/2012,40589.01,41755.127,1166.117
29/04/2012,37884.687,39668.65,1783.963
30/04/2012,38635.527,40512.823,1877.296
01/05/2012,38591.037,38949.607,358.57
02/05/2012,39986.294,41790.331,1804.037
03/05/2012,40348.01,41308.662,960.652
04/05/2012,40031.804,40661.815,630.011
05/05/2012,40057.244,41290.589,1233.345
06/05/2012,38831.702,41393.576,2561.874
07/05/2012,40094.249,41712.045,1617.796
08/05/2012,40135.903,41889.332,1753.429
09/05/2012,39601.518,41501.347,1899.829
10/05/2012,39190.056,41014.233,1824.177
11/05/2012,39545.49,40958.826,1413.336
12/05/2012,38567.892,40343.19,1775.298
13/05/2012,39921.751,42288.149,2366.398
14/05/2012,41386.768,43002.009,1615.241
15/05/2012,41191.04,42317.553,1126.513
16/05/2012,40558.909,42491.804,1932.895
17/05/2012,40234.813,41802.955,1568.142
18/05/2012,39706.104,41575.91,1869.806
19/05/2012,38919.887,40821.225,1901.338
20/05/2012,38680.117,42246.153,3566.036
21/05/2012,40101.95,42999.839,2897.889
22/05/2012,39915.244,41502.929,1587.685
23/05/2012,39827.744,41588.874,1761.13
24/05/2012,40066.154,40899.67,833.516
25/05/2012,40532.475,42300.21,1767.735
26/05/2012,39864.976,41453.049,1588.073
27/05/2012,38758.657,41336.882,2578.225
28/05/2012,40739.319,43150.039,2410.72
29/05/2012,41600.913,43655.925,2055.012
30/05/2012,42170.073,44226.248,2056.175
31/05/2012,41879.062,43956.122,2077.06
01/06/2012,41450.296,42984.283,1533.987
02/06/2012,39814.517,41804.13,1989.613
03/06/2012,39272.564,41921.315,2648.751
04/06/2012,41022.693,43604.221,2581.528
05/06/2012,42292.777,44155.113,1862.336
06/06/2012,41911.62,43989.706,2078.086
07/06/2012,41994.411,44130.852,2136.441
08/06/2012,41352.32,43053.801,1701.481
09/06/2012,39248.296,41098.291,1849.995
10/06/2012,39110.001,41261.188,2151.187
11/06/2012,41064.411,42835.786,1771.375
12/06/2012,42294.92,43579.805,1284.885
13/06/2012,42107.005,43205.689,1098.684
14/06/2012,41351.359,43202.071,1850.712
15/06/2012,40810.575,42944.038,2133.463
16/06/2012,39891.299,42384.381,2493.082
17/06/2012,39726.408,42652.645,2926.237
18/06/2012,41247.513,43858.131,2610.618
19/06/2012,41444.653,43476.759,2032.106
20/06/2012,41282.479,43741.71,2459.231
21/06/2012,41249.24,43194.545,1945.305
22/06/2012,41544.549,43708.767,2164.218
23/06/2012,40756.766,43193.782,2437.016
24/06/2012,40201.774,42599.416,2397.642
25/06/2012,41557.799,44181.254,2623.455
26/06/2012,41418.627,43728.92,2310.293
27/06/2012,41885.328,43700.33,1815.002
28/06/2012,41918.635,43520.596,1601.961
29/06/2012,41954.301,43830.507,1876.206
30/06/2012,40891.501,43107.863,2216.362
01/07/2012,38683.341,41972.438,3289.097
02/07/2012,40105.898,43433.595,3327.697
03/07/2012,41132.189,44077.745,2945.556
04/07/2012,41437.687,44729.975,3292.288
05/07/2012,41585.403,43821.603,2236.2
06/07/2012,41646.1,44166.061,2519.961
07/07/2012,40545.974,42871.14,2325.166
08/07/2012,39722.477,42490.261,2767.784
09/07/2012,41866.003,44447.368,2581.365
10/07/2012,42235.479,43964.474,1728.995
11/07/2012,41452.39,43556.335,2103.945
12/07/2012,40447.5,41973.779,1526.279
13/07/2012,40711.255,42307.75,1596.495
14/07/2012,39814.492,41792.302,1977.81
15/07/2012,38326.083,41175.444,2849.361
16/07/2012,40674.152,42629.446,1955.294
17/07/2012,41000.476,42340.901,1340.425
18/07/2012,40548.19,42005.057,1456.867
19/07/2012,40475.886,41989.532,1513.646
20/07/2012,40309.719,41783.255,1473.536
21/07/2012,39998.508,41800.791,1802.283
22/07/2012,39082.751,41415.547,2332.796
23/07/2012,40462.241,42473.493,2011.252
24/07/2012,41130.002,42559.818,1429.816
25/07/2012,40713.187,42749.94,2036.753
26/07/2012,39883.852,41787.689,1903.837
27/07/2012,39577.514,41286.42,1708.906
28/07/2012,39216.758,41492.062,2275.304
29/07/2012,38345.56,40795.603,2450.043
30/07/2012,39709.529,41766.985,2057.456
31/07/2012,39563.896,40675.711,1111.815
01/08/2012,40197.6,41582.867,1385.267
02/08/2012,40259.251,42047.139,1787.888
03/08/2012,39594.497,41010.497,1416
04/08/2012,39288.664,40480.551,1191.887
05/08/2012,38637.776,41047.971,2410.195
06/08/2012,40471.209,42370.357,1899.148
07/08/2012,40741.339,41817.355,1076.016
08/08/2012,40706.477,42471.588,1765.111
09/08/2012,39316.302,40709.018,1392.716
10/08/2012,39111.315,40413.984,1302.669
11/08/2012,39375.149,40016.543,641.394
12/08/2012,38581.26,40384.883,1803.623
13/08/2012,39722.098,40598.847,876.749
14/08/2012,40477.059,41175.839,698.78
15/08/2012,41319.091,41850.122,531.031
16/08/2012,39901.831,41750.352,1848.521
17/08/2012,39804.265,40582.841,778.576
18/08/2012,39122.182,38945.296,-176.886
19/08/2012,38116.767,39251.413,1134.646
20/08/2012,39226.861,40425.549,1198.688
21/08/2012,40120.465,41061.176,940.711
22/08/2012,40886.066,42125.948,1239.882
23/08/2012,40286.565,41681.29,1394.725
24/08/2012,40174.529,42180.895,2006.366
25/08/2012,38737.393,41094.817,2357.424
26/08/2012,37789.491,40797.297,3007.806
27/08/2012,39929.837,42688.317,2758.48
28/08/2012,40119.237,42491.218,2371.981
29/08/2012,39856.904,41728.155,1871.251
30/08/2012,39265.654,40819.819,1554.165
31/08/2012,39823.068,40988.117,1165.049
01/09/2012,38893.619,41037.957,2144.338
02/09/2012,38359.688,40916.717,2557.029
03/09/2012,40282.54,41328.29,1045.75
04/09/2012,40867.342,42134.642,1267.3
05/09/2012,40859.128,42423.81,1564.682
06/09/2012,40260.001,41639.137,1379.136
07/09/2012,40877.584,41828.352,950.768
08/09/2012,39160.87,40527.039,1366.169
09/09/2012,37706.527,40105.193,2398.666
10/09/2012,38421.504,41938.613,3517.109
11/09/2012,40092.537,41651.27,1558.733
12/09/2012,40970.61,42138.326,1167.716
13/09/2012,41411.849,42024.694,612.845
14/09/2012,40404.039,41970.497,1566.458
15/09/2012,37716.182,40973.879,3257.697
16/09/2012,37748.137,40514.861,2766.724
17/09/2012,38900.144,40620.968,1720.824
18/09/2012,38816.283,40363.48,1547.197
19/09/2012,39851.636,40820.746,969.11
20/09/2012,40229.801,41816.451,1586.65
21/09/2012,40044.965,41850.294,1805.329
22/09/2012,39207.557,41257.246,2049.689
23/09/2012,37450.824,40401.023,2950.199
24/09/2012,39168.2,41196.643,2028.443
25/09/2012,40283.737,41274.612,990.875
26/09/2012,39950.274,41505.393,1555.119
27/09/2012,40040.308,41554.594,1514.286
28/09/2012,39391.686,41361.811,1970.125
29/09/2012,38015.245,40411.819,2396.574
30/09/2012,36642.218,39204.695,2562.477
01/10/2012,37594.066,40402.133,2808.067
02/10/2012,38270.863,40498.117,2227.254
03/10/2012,38709.422,40216.661,1507.239
04/10/2012,39483.552,41177.32,1693.768
05/10/2012,39534.401,40565.381,1030.98
06/10/2012,37798.771,39199.803,1401.032
